platform filter|title|age|releaseDate|BADLANGUAGE|DISCRIMINATION|DRUGS|FEAR|GAMBLING|SEX|VIOLENCE|INGAMEPURCHASES|content|publisher|platform list
Nintendo Switch|FINAL FANTASY VIII Remastered|16|03/09/2019|N|N|N|N|N|N|Y|N|Join Squall and the rest of the Balamb SeeD as they try to save the world from the Sorceress Ultimecia.|Square Enix Ltd|PlayStation 4, Nintendo Switch, Xbox One
Nintendo Switch|WRC 8 FIA World Rally Championship|3|03/09/2019|N|N|N|N|N|N|N|N|WRC 8 is a racing simulation in which the player embodies a rally driver a the beginning of his career. He has to find a contract and complete the objectives of his team and his sponsor in order to progress...|Bigben Interactive SA|PlayStation 4, Xbox One, PC, Nintendo Switch
Nintendo Switch|Children of Morta|12|03/09/2019|Y|N|N|N|N|N|Y|N|Children of Morta is a story-driven action RPG game about an extraordinary family of heroes. Lead the Bergons, with all their flaws and virtues, against the forthcoming Corruption. Will you be able to...|Merge Games|PlayStation 4, Nintendo Switch, PC, Xbox One
Nintendo Switch|NeuroVoider|7|01/09/2019|N|N|N|N|N|N|Y|N|NeuroVoider is a twin-stick shooter RPG set in a cyber futuristic world where brains are put inside robots and shoot evil robots with nuclear rocket launchers. You need to battle through the horde of vigilant...|Red Art Games|PlayStation 4, Nintendo Switch
Nintendo Switch|The Gardens Between|3|01/09/2019|N|N|N|N|N|N|N|N|The Gardens Between is a breathtaking puzzle game where best friends, Arina and Frendt, find themselves in a surreal world of garden islands.|Super Rare Games|Nintendo Switch
Nintendo Switch|Wulverblade|16|31/08/2019|N|N|N|N|N|N|Y|N|Defeat the Ninth Legion of the Roman army in this side-scrolling, arcade-inspired beat 'em up set in Roman-era Britain.|Super Rare Games|Nintendo Switch
Nintendo Switch|RIVE Ultimate Edition|12|31/08/2019|Y|N|N|N|N|N|N|N|Platforming shooter. Players take on the role of scavenger Roughshot, who must shoot and hack his way through treacherous levels filled with robot enemies.|Super Rare Games|Nintendo Switch
Nintendo Switch|Swap This!|3|31/08/2019|N|N|N|N|N|N|N|N|Match 3 puzzle game.|Super Rare Games|Nintendo Switch
Nintendo Switch|Toki Tori Collection|3|31/08/2019|N|N|N|N|N|N|N|N|Toki Tori collection is a bundle containing Toki Tori and Toki Tori 2+|Super Rare Games|Nintendo Switch
Nintendo Switch|Table Top Racing: World Tour - Nitro Edition|3|31/08/2019|N|N|N|N|N|N|N|N|Get behind the wheel of 16 ultra-cool, miniaturised racing cars and engage in combat-racing like no other. Master over 30 table-top race tracks and over 180 events in a bid for glory, then take the battle...|SYSTEM 3 LTD|Nintendo Switch
Nintendo Switch|Risk of Rain 2|12|30/08/2019|N|N|N|N|N|N|Y|N|In Risk of Rain 2, one to four players must progress through ten levels while avoiding attacks from alien creatures. On each level the goal is to locate a teleporter; once activated, the players must defend...|Gearbox Publishing|Nintendo Switch, PC, PlayStation 4, Xbox One
Nintendo Switch|Space Blaze|7|30/08/2019|N|N|N|Y|N|N|Y|N|Space Blaze is a side scrolling 2D shooter. The player controls a spaceship and he must dodge or eliminate obstacles and enemies by firing bullets. While he is flying through space, he can collect different...|United Independent Entertainment GmbH|PlayStation 4, Nintendo Switch
Nintendo Switch|ASTRAL CHAIN|16|30/08/2019|N|N|N|N|N|N|Y|N|In the near future, alien creatures suddenly appear from another dimension, attacking people and polluting the land. As part of a police special task force, itâs up to you to fight back with a newly-developed...|Nintendo of Europe GmbH|Nintendo Switch
Nintendo Switch|Risk of Rain|7|30/08/2019|N|N|N|N|N|N|Y|N|Platformer/rogue-like. You are the survivor of a space shuttle crash, playing through a number of randomly generated levels in which you collect useful items and battle hordes of alien monsters, while...|Gearbox Publishing|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|Vambrace: Cold Soul|12|29/08/2019|Y|N|N|N|N|N|Y|N|Vambrace: Cold Soul is a roguelike fantasy-adventure set amidst a frozen landscape. Plan your expeditions underground, then journey to the cursed city surface with your team of heroes. Wield unique powers,...|Headup GmbH|PlayStation 4, Nintendo Switch
Nintendo Switch|Root Letter: Last Answer|16|29/08/2019|Y|N|N|N|N|N|N|N|Visual novel sequel to Root Letter. Set in Shimane, the player receives a mysterious letter saying âI killed someone. I must pay for my crime. This is the end. Goodbyeâ. Move through Shimane, questioning...|PQube Limited|PlayStation 4, Nintendo Switch
Nintendo Switch|Super Street Racer|3|25/08/2019|N|N|N|N|N|N|N|N|Super Street: Racer is the official arcade racing game for Super Streetâ¢, the worldâs number one in automotive tuning culture. Start from the bottom with nothing but scrap as you build your dream ride...|Lion Castle|Nintendo Switch
Nintendo Switch|ONINAKI|12|22/08/2019|Y|N|N|N|N|N|Y|N|An action-RPG in which players will explore the world as a mysterious Watcher named Kagachi, duty-bound to sever the bonds that tie the Lost to this world. With Kagachiâs guidance, these wandering souls...|Square Enix Ltd|PlayStation 4, PC, Nintendo Switch
Nintendo Switch|Goat Simulator: THE GOATY|12|20/08/2019|N|N|N|N|Y|N|Y|N|Third-person action game. Control a goat and perform objectives to increase your score. This title comprises the original âGoat Simulatorâ game, along with the âGoat MMO Simulatorâ, âGoatZâ,...|Koch Media GmbH (Austria)|Nintendo Switch
Nintendo Switch|Yu-Gi-Oh! Legacy of the Duelist Link Evolution|7|15/08/2019|N|N|N|Y|N|N|N|N|This video game is based on a Japanese anime series, Yu-Gi-Oh!, where characters in the show battle in a series of card games. In this video game, players follow the stories of the characters in the anime...|Konami Digital Entertainment BV|Nintendo Switch
Nintendo Switch|SWORD ART ONLINE: FATAL BULLET COMPLETE EDITION|12|09/08/2019|N|N|N|N|N|Y|Y|N|Sword Art Online: Fatal Bullet Complete Edition is the comprehensive version that includes ALL content for Sword Art Online: Fatal Bullet as well as special bonus contents such as LLENN costume and Cowgirl...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Nintendo Switch
Nintendo Switch|Killer Queen Black|7|02/08/2019|N|N|N|N|N|N|Y|N|Follow up to an arcade e-sports game called Killer Queen, Killer Queen Black has been rebuilt and optimized for consoles. Itâs a fast-paced multiplayer action/strategy platformer for up to eight players....|Nighthawk Interactive LLC|Nintendo Switch, Xbox One
Nintendo Switch|RIVE Ultimate Edition (With Swap This)|12|01/08/2019|Y|N|N|N|N|N|N|N|-|Super Rare Games|Nintendo Switch
Nintendo Switch|Telling Lies|16|31/07/2019|Y|N|N|N|N|N|Y|N|Telling Lies sits you in front of an anonymous laptop loaded with a stolen NSA database full of footage. The footage covers two years in the intimate lives of four people whose stories are linked by a...|Annapurna Games, LLC|Xbox One, PlayStation 4, Nintendo Switch
Nintendo Switch|Ash of Gods: Redemption|16|31/07/2019|N|N|N|N|N|N|Y|N|Ash of Gods: Redemption is a turn-based RPG featuring constantly evolving storytelling with risks that truly affect gameplay. The game features a story based on the complexity and ambiguity of moral choice...|Koch Media GmbH (Austria)|PC, Nintendo Switch, Xbox One, PlayStation 4
Nintendo Switch|Prodigy Tactics|12|31/07/2019|N|N|N|N|N|N|Y|N|Prodigy is a tactical turn-based game set in the world of Thasys, torn in a never-ending war. Create a team of heroes, the last hope for the dying world, and lead them to the victory fighting hand in hand...|Ynnis Interactive|Nintendo Switch
Nintendo Switch|Super Monkey Ball: Banana Blitz HD|3|31/07/2019|N|N|N|N|N|N|N|N|An enhanced version of the original Banana Blitz for the Wii. AiAi and his friends have their golden bananas stolen from them by a pirate monkey! They must roll through stages, avoiding traps and pitfalls,...|SEGA of America, Inc.|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|Fire Emblem: Three Houses|12|26/07/2019|Y|N|N|N|N|N|Y|Y|In this Fire Emblem game, you can not only fight on the battlefield, but also can move the character freely and interact with other characters to build relationships and gather information. This turn-based...|Nintendo of Europe GmbH|Nintendo Switch
Nintendo Switch|Goat Simulator: THE GOATY|12|20/08/2019|N|N|N|N|Y|N|Y|N|Third-person action game. Control a goat and perform objectives to increase your score. This title comprises the original âGoat Simulatorâ game, along with the âGoat MMO Simulatorâ, âGoatZâ,...|Koch Media GmbH (Austria)|Nintendo Switch
Nintendo Switch|Yu-Gi-Oh! Legacy of the Duelist Link Evolution|7|15/08/2019|N|N|N|Y|N|N|N|N|This video game is based on a Japanese anime series, Yu-Gi-Oh!, where characters in the show battle in a series of card games. In this video game, players follow the stories of the characters in the anime...|Konami Digital Entertainment BV|Nintendo Switch
Nintendo Switch|SWORD ART ONLINE: FATAL BULLET COMPLETE EDITION|12|09/08/2019|N|N|N|N|N|Y|Y|N|Sword Art Online: Fatal Bullet Complete Edition is the comprehensive version that includes ALL content for Sword Art Online: Fatal Bullet as well as special bonus contents such as LLENN costume and Cowgirl...|BANDAI NAMCO ENTERTAINMENT EUROPE S.A.S.|Nintendo Switch
Nintendo Switch|Killer Queen Black|7|02/08/2019|N|N|N|N|N|N|Y|N|Follow up to an arcade e-sports game called Killer Queen, Killer Queen Black has been rebuilt and optimized for consoles. Itâs a fast-paced multiplayer action/strategy platformer for up to eight players....|Nighthawk Interactive LLC|Nintendo Switch, Xbox One
Nintendo Switch|RIVE Ultimate Edition (With Swap This)|12|01/08/2019|Y|N|N|N|N|N|N|N|-|Super Rare Games|Nintendo Switch
Nintendo Switch|Telling Lies|16|31/07/2019|Y|N|N|N|N|N|Y|N|Telling Lies sits you in front of an anonymous laptop loaded with a stolen NSA database full of footage. The footage covers two years in the intimate lives of four people whose stories are linked by a...|Annapurna Games, LLC|Xbox One, PlayStation 4, Nintendo Switch
Nintendo Switch|Ash of Gods: Redemption|16|31/07/2019|N|N|N|N|N|N|Y|N|Ash of Gods: Redemption is a turn-based RPG featuring constantly evolving storytelling with risks that truly affect gameplay. The game features a story based on the complexity and ambiguity of moral choice...|Koch Media GmbH (Austria)|PC, Nintendo Switch, Xbox One, PlayStation 4
Nintendo Switch|Prodigy Tactics|12|31/07/2019|N|N|N|N|N|N|Y|N|Prodigy is a tactical turn-based game set in the world of Thasys, torn in a never-ending war. Create a team of heroes, the last hope for the dying world, and lead them to the victory fighting hand in hand...|Ynnis Interactive|Nintendo Switch
Nintendo Switch|Super Monkey Ball: Banana Blitz HD|3|31/07/2019|N|N|N|N|N|N|N|N|An enhanced version of the original Banana Blitz for the Wii. AiAi and his friends have their golden bananas stolen from them by a pirate monkey! They must roll through stages, avoiding traps and pitfalls,...|SEGA of America, Inc.|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|Fire Emblem: Three Houses|12|26/07/2019|Y|N|N|N|N|N|Y|Y|In this Fire Emblem game, you can not only fight on the battlefield, but also can move the character freely and interact with other characters to build relationships and gather information. This turn-based...|Nintendo of Europe GmbH|Nintendo Switch
Nintendo Switch|Kentucky Route Zero: TV Edition|12|01/07/2019|Y|N|N|N|N|N|N|N|Text-based point and click adventure game taking place over the course of five acts. The plot revolves around a delivery driver travelling on a secret highway in the caves beneath Kentucky, and the mysterious...|Annapurna Games, LLC|PC, Nintendo Switch, PlayStation 4, Xbox One
Nintendo Switch|Gekido Kintaro's Revenge|12|30/06/2019|N|N|N|N|N|N|Y|N|The game focuses on Tetsuo, who has returned to his sensei's house only to be dispatched to a remote farming village where it seems as if the dead rise from the grave. Upon further investigation, Tetsuo...|Red Art Games|PlayStation 4, Nintendo Switch
Nintendo Switch|Super Neptunia RPG|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Super Neptunia RPG is a 2D Turn-Based RPG. Neptune, our protagonist, wakes in a familiar land but has no recollection of anything other than her name. With the help of a mysterious girl named Chrome, Neptune...|Will Curley|PlayStation 4, Nintendo Switch
Nintendo Switch|Samurai Shodown|16|28/06/2019|N|N|N|N|N|N|Y|N|Samurai Shodown is a weapon-based fighting game set in 18th century Japan.|SNK PLAYMORE CORPORATION|PlayStation 4, Xbox One, PC, Stadia, Nintendo Switch
Nintendo Switch|COLLECTION of MANA|7|28/06/2019|N|N|N|N|N|N|Y|N|The legend of the Mana Tree has been passed down through generations. The first three titles in the seminal Mana series, all in one. Experience these memorable adventures on Nintendo Switch!|Square Enix Ltd|Nintendo Switch
Nintendo Switch|Super Dodgeball Beats|7|28/06/2019|N|N|N|N|N|N|Y|N|Dodgeball hysteria has hit its peak and has taken over the world of mainstream sport. Three failing school kids band together to set u their own Dodgeball team and face off against zany enemies including...|PlayStack Ltd|PlayStation 4, Nintendo Switch, Nintendo 3DS, PC
Nintendo Switch|GUILTY GEAR XX ACCENT CORE PLUS R|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Guilty Gear XX Accent Core Plus R is the fifth and latest updated version of Guilty Gear X2. It is a japanese 2D fighting game.|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR|16|28/06/2019|N|N|N|N|N|N|Y|N|A remastered version of the original 2-D fighting game, released in 1998, Guilty Gear comes with training, VS, and story modes. In the story mode the player will choose one of ten characters to fight their...|PQube Limited|Nintendo Switch
Nintendo Switch|Bloodstained: Ritual of the Night|12|28/06/2019|N|N|N|N|N|N|Y|N|Play as Miriam, an orphan scarred by an alchemist's curse that slowly crystallizes her body. Battle through a demon-infested castle and defeat its master to save yourself, and all of humanity.|505 Games S.p.A|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Instant Sports|3|28/06/2019|N|N|N|N|N|N|N|N|6 SPORTS TO PLAY WITH FRIENDS AND FAMILY! - 6 sports : tennis, goal keeper, bowling, baseball, rafting and hurdle race. - 20 characters to customise (name, outfit, accessories, hairâ¦) - Varied game...|Just For Games|Nintendo Switch
Nintendo Switch|Kentucky Route Zero: TV Edition|12|01/07/2019|Y|N|N|N|N|N|N|N|Text-based point and click adventure game taking place over the course of five acts. The plot revolves around a delivery driver travelling on a secret highway in the caves beneath Kentucky, and the mysterious...|Annapurna Games, LLC|PC, Nintendo Switch, PlayStation 4, Xbox One
Nintendo Switch|Gekido Kintaro's Revenge|12|30/06/2019|N|N|N|N|N|N|Y|N|The game focuses on Tetsuo, who has returned to his sensei's house only to be dispatched to a remote farming village where it seems as if the dead rise from the grave. Upon further investigation, Tetsuo...|Red Art Games|PlayStation 4, Nintendo Switch
Nintendo Switch|Super Neptunia RPG|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Super Neptunia RPG is a 2D Turn-Based RPG. Neptune, our protagonist, wakes in a familiar land but has no recollection of anything other than her name. With the help of a mysterious girl named Chrome, Neptune...|Will Curley|PlayStation 4, Nintendo Switch
Nintendo Switch|Samurai Shodown|16|28/06/2019|N|N|N|N|N|N|Y|N|Samurai Shodown is a weapon-based fighting game set in 18th century Japan.|SNK PLAYMORE CORPORATION|PlayStation 4, Xbox One, PC, Stadia, Nintendo Switch
Nintendo Switch|COLLECTION of MANA|7|28/06/2019|N|N|N|N|N|N|Y|N|The legend of the Mana Tree has been passed down through generations. The first three titles in the seminal Mana series, all in one. Experience these memorable adventures on Nintendo Switch!|Square Enix Ltd|Nintendo Switch
Nintendo Switch|Super Dodgeball Beats|7|28/06/2019|N|N|N|N|N|N|Y|N|Dodgeball hysteria has hit its peak and has taken over the world of mainstream sport. Three failing school kids band together to set u their own Dodgeball team and face off against zany enemies including...|PlayStack Ltd|PlayStation 4, Nintendo Switch, Nintendo 3DS, PC
Nintendo Switch|GUILTY GEAR XX ACCENT CORE PLUS R|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Guilty Gear XX Accent Core Plus R is the fifth and latest updated version of Guilty Gear X2. It is a japanese 2D fighting game.|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR|16|28/06/2019|N|N|N|N|N|N|Y|N|A remastered version of the original 2-D fighting game, released in 1998, Guilty Gear comes with training, VS, and story modes. In the story mode the player will choose one of ten characters to fight their...|PQube Limited|Nintendo Switch
Nintendo Switch|Bloodstained: Ritual of the Night|12|28/06/2019|N|N|N|N|N|N|Y|N|Play as Miriam, an orphan scarred by an alchemist's curse that slowly crystallizes her body. Battle through a demon-infested castle and defeat its master to save yourself, and all of humanity.|505 Games S.p.A|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Instant Sports|3|28/06/2019|N|N|N|N|N|N|N|N|6 SPORTS TO PLAY WITH FRIENDS AND FAMILY! - 6 sports : tennis, goal keeper, bowling, baseball, rafting and hurdle race. - 20 characters to customise (name, outfit, accessories, hairâ¦) - Varied game...|Just For Games|Nintendo Switch
Nintendo Switch|Kentucky Route Zero: TV Edition|12|01/07/2019|Y|N|N|N|N|N|N|N|Text-based point and click adventure game taking place over the course of five acts. The plot revolves around a delivery driver travelling on a secret highway in the caves beneath Kentucky, and the mysterious...|Annapurna Games, LLC|PC, Nintendo Switch, PlayStation 4, Xbox One
Nintendo Switch|Gekido Kintaro's Revenge|12|30/06/2019|N|N|N|N|N|N|Y|N|The game focuses on Tetsuo, who has returned to his sensei's house only to be dispatched to a remote farming village where it seems as if the dead rise from the grave. Upon further investigation, Tetsuo...|Red Art Games|PlayStation 4, Nintendo Switch
Nintendo Switch|Super Neptunia RPG|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Super Neptunia RPG is a 2D Turn-Based RPG. Neptune, our protagonist, wakes in a familiar land but has no recollection of anything other than her name. With the help of a mysterious girl named Chrome, Neptune...|Will Curley|PlayStation 4, Nintendo Switch
Nintendo Switch|Samurai Shodown|16|28/06/2019|N|N|N|N|N|N|Y|N|Samurai Shodown is a weapon-based fighting game set in 18th century Japan.|SNK PLAYMORE CORPORATION|PlayStation 4, Xbox One, PC, Stadia, Nintendo Switch
Nintendo Switch|COLLECTION of MANA|7|28/06/2019|N|N|N|N|N|N|Y|N|The legend of the Mana Tree has been passed down through generations. The first three titles in the seminal Mana series, all in one. Experience these memorable adventures on Nintendo Switch!|Square Enix Ltd|Nintendo Switch
Nintendo Switch|Super Dodgeball Beats|7|28/06/2019|N|N|N|N|N|N|Y|N|Dodgeball hysteria has hit its peak and has taken over the world of mainstream sport. Three failing school kids band together to set u their own Dodgeball team and face off against zany enemies including...|PlayStack Ltd|PlayStation 4, Nintendo Switch, Nintendo 3DS, PC
Nintendo Switch|GUILTY GEAR XX ACCENT CORE PLUS R|12|28/06/2019|Y|N|N|N|N|Y|Y|N|Guilty Gear XX Accent Core Plus R is the fifth and latest updated version of Guilty Gear X2. It is a japanese 2D fighting game.|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR|16|28/06/2019|N|N|N|N|N|N|Y|N|A remastered version of the original 2-D fighting game, released in 1998, Guilty Gear comes with training, VS, and story modes. In the story mode the player will choose one of ten characters to fight their...|PQube Limited|Nintendo Switch
Nintendo Switch|Bloodstained: Ritual of the Night|12|28/06/2019|N|N|N|N|N|N|Y|N|Play as Miriam, an orphan scarred by an alchemist's curse that slowly crystallizes her body. Battle through a demon-infested castle and defeat its master to save yourself, and all of humanity.|505 Games S.p.A|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Instant Sports|3|28/06/2019|N|N|N|N|N|N|N|N|6 SPORTS TO PLAY WITH FRIENDS AND FAMILY! - 6 sports : tennis, goal keeper, bowling, baseball, rafting and hurdle race. - 20 characters to customise (name, outfit, accessories, hairâ¦) - Varied game...|Just For Games|Nintendo Switch
Nintendo Switch|Redeemer: Enhanced Edition|16|24/05/2019|N|N|N|N|N|N|Y|N|Play as Vasily, an elite operative who once worked for one of the biggest Cybernetic Weapons Manufacturers in the world. Officially working in security, you were tasked with infiltration, assassination,...|Koch Media GmbH (Austria)|Nintendo Switch, PC, Xbox One
Nintendo Switch|American Fugitive|18|23/05/2019|Y|N|N|N|N|N|Y|N|You take the role of Will Riley. No angel for sure - but not a killer. Yet the cold-blooded murder of your dad is the crime they locked you up for. Fuelled by grief and a burning desire for vengeance,...|Curve Digital|PlayStation 4, PC, Nintendo Switch
Nintendo Switch|Little Friends: Dogs &amp; Cats|3|21/05/2019|N|N|N|N|N|N|N|N|Little Friends: Dogs &amp; Cats is a game in which you can spend each day with dogs and cats with lifelike expressions and behavior. There are various forms of communication that make full use of the features...|Sold Out Sales &amp; Marketing Limited|Nintendo Switch
Nintendo Switch|Horizon Chase Turbo|3|20/05/2019|N|N|N|N|N|N|N|N|Horizon Chase Turbo is an arcade racing game inspired by many that emerged in the 90's. Compete in races at more than 16 countries all around the world while racing to unlock faster cars and upgrades....|PM Studios|Nintendo Switch, PlayStation 4
Nintendo Switch|Kotodama: The 7 Mysteries of Fujisawa|12|17/05/2019|Y|N|N|N|N|Y|N|N|As a new student you befriend Nanami, a popular girl on campus and member of the Occult Club. The club investigates mysteries around the school grounds â rumours, secrets and mysterious incidents. While...|PQube Limited|PlayStation 4, Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|Castlevania Anniversary Collection|7|16/05/2019|N|N|N|Y|N|N|Y|N|Collection of old Castlevania classics ported onto new platforms to celebrate Konami's 50th Anniversary|Konami Digital Entertainment BV|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|For The King|12|09/05/2019|N|N|N|N|N|N|Y|N|For The King is a challenging blend of Strategy, JRPG Combat, and Roguelike elements. Each playthrough is made unique with procedural maps, quests, and events. Brave the relentless elements, fight the...|Curve Digital|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Summer Sports Games|3|09/05/2019|N|N|N|N|N|N|N|N|Put yourself in top form, challenge your friends and prove your athletic skills in 12 action-packed disciplines!|Markt+Technik Verlag GmbH|Nintendo Switch
Nintendo Switch|Redeemer: Enhanced Edition|16|24/05/2019|N|N|N|N|N|N|Y|N|Play as Vasily, an elite operative who once worked for one of the biggest Cybernetic Weapons Manufacturers in the world. Officially working in security, you were tasked with infiltration, assassination,...|Koch Media GmbH (Austria)|Nintendo Switch, PC, Xbox One
Nintendo Switch|American Fugitive|18|23/05/2019|Y|N|N|N|N|N|Y|N|You take the role of Will Riley. No angel for sure - but not a killer. Yet the cold-blooded murder of your dad is the crime they locked you up for. Fuelled by grief and a burning desire for vengeance,...|Curve Digital|PlayStation 4, PC, Nintendo Switch
Nintendo Switch|Little Friends: Dogs &amp; Cats|3|21/05/2019|N|N|N|N|N|N|N|N|Little Friends: Dogs &amp; Cats is a game in which you can spend each day with dogs and cats with lifelike expressions and behavior. There are various forms of communication that make full use of the features...|Sold Out Sales &amp; Marketing Limited|Nintendo Switch
Nintendo Switch|Horizon Chase Turbo|3|20/05/2019|N|N|N|N|N|N|N|N|Horizon Chase Turbo is an arcade racing game inspired by many that emerged in the 90's. Compete in races at more than 16 countries all around the world while racing to unlock faster cars and upgrades....|PM Studios|Nintendo Switch, PlayStation 4
Nintendo Switch|Kotodama: The 7 Mysteries of Fujisawa|12|17/05/2019|Y|N|N|N|N|Y|N|N|As a new student you befriend Nanami, a popular girl on campus and member of the Occult Club. The club investigates mysteries around the school grounds â rumours, secrets and mysterious incidents. While...|PQube Limited|PlayStation 4, Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|Castlevania Anniversary Collection|7|16/05/2019|N|N|N|Y|N|N|Y|N|Collection of old Castlevania classics ported onto new platforms to celebrate Konami's 50th Anniversary|Konami Digital Entertainment BV|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|For The King|12|09/05/2019|N|N|N|N|N|N|Y|N|For The King is a challenging blend of Strategy, JRPG Combat, and Roguelike elements. Each playthrough is made unique with procedural maps, quests, and events. Brave the relentless elements, fight the...|Curve Digital|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Summer Sports Games|3|09/05/2019|N|N|N|N|N|N|N|N|Put yourself in top form, challenge your friends and prove your athletic skills in 12 action-packed disciplines!|Markt+Technik Verlag GmbH|Nintendo Switch
Nintendo Switch|Redeemer: Enhanced Edition|16|24/05/2019|N|N|N|N|N|N|Y|N|Play as Vasily, an elite operative who once worked for one of the biggest Cybernetic Weapons Manufacturers in the world. Officially working in security, you were tasked with infiltration, assassination,...|Koch Media GmbH (Austria)|Nintendo Switch, PC, Xbox One
Nintendo Switch|American Fugitive|18|23/05/2019|Y|N|N|N|N|N|Y|N|You take the role of Will Riley. No angel for sure - but not a killer. Yet the cold-blooded murder of your dad is the crime they locked you up for. Fuelled by grief and a burning desire for vengeance,...|Curve Digital|PlayStation 4, PC, Nintendo Switch
Nintendo Switch|Little Friends: Dogs &amp; Cats|3|21/05/2019|N|N|N|N|N|N|N|N|Little Friends: Dogs &amp; Cats is a game in which you can spend each day with dogs and cats with lifelike expressions and behavior. There are various forms of communication that make full use of the features...|Sold Out Sales &amp; Marketing Limited|Nintendo Switch
Nintendo Switch|Horizon Chase Turbo|3|20/05/2019|N|N|N|N|N|N|N|N|Horizon Chase Turbo is an arcade racing game inspired by many that emerged in the 90's. Compete in races at more than 16 countries all around the world while racing to unlock faster cars and upgrades....|PM Studios|Nintendo Switch, PlayStation 4
Nintendo Switch|Kotodama: The 7 Mysteries of Fujisawa|12|17/05/2019|Y|N|N|N|N|Y|N|N|As a new student you befriend Nanami, a popular girl on campus and member of the Occult Club. The club investigates mysteries around the school grounds â rumours, secrets and mysterious incidents. While...|PQube Limited|PlayStation 4, Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|GUILTY GEAR 20th ANNIVERSARY PACK|16|17/05/2019|N|N|N|N|N|N|Y|N|-|PQube Limited|Nintendo Switch
Nintendo Switch|Castlevania Anniversary Collection|7|16/05/2019|N|N|N|Y|N|N|Y|N|Collection of old Castlevania classics ported onto new platforms to celebrate Konami's 50th Anniversary|Konami Digital Entertainment BV|Nintendo Switch, PlayStation 4, Xbox One, PC
Nintendo Switch|For The King|12|09/05/2019|N|N|N|N|N|N|Y|N|For The King is a challenging blend of Strategy, JRPG Combat, and Roguelike elements. Each playthrough is made unique with procedural maps, quests, and events. Brave the relentless elements, fight the...|Curve Digital|PlayStation 4, Xbox One, Nintendo Switch, PC
Nintendo Switch|Summer Sports Games|3|09/05/2019|N|N|N|N|N|N|N|N|Put yourself in top form, challenge your friends and prove your athletic skills in 12 action-packed disciplines!|Markt+Technik Verlag GmbH|Nintendo Switch
Nintendo Switch|The Voice of Germany - Das offizielle Videospiel|12|12/04/2019|Y|N|N|N|N|Y|Y|N|German edition of The Voice series. Sing along to the music videos.|Koch Media GmbH (Austria)|PlayStation 4, Nintendo Switch
Nintendo Switch|Nintendo Labo Toy-Con 04: VR Kit|7|12/04/2019|N|N|N|N|N|N|Y|N|Make your own items out of cardboard and make them interact with your Nintendo Switch in creative ways!|Nintendo of Europe GmbH|Nintendo Switch
Nintendo Switch|Solo: Islands of the Heart|12|11/04/2019|N|N|N|N|N|N|N|N|Solo is an introspective puzzler set on a gorgeous and surreal archipelago. Reflect on your loving relationships by exploring contemplative, dream-like islands.|Merge Games|Nintendo Switch, PlayStation 4
Nintendo Switch|Neo ATLAS 1469|3|09/04/2019|N|N|N|N|N|N|N|N|Taking place in 15th century Europe, back when the very shape of the world was still unclear and believed to be flat, you are in charge of managing a trading company, along with its admirals, in order...|NIS America, Inc|Nintendo Switch
Nintendo Switch|Phoenix Wright: Ace Attorney Trilogy|12|09/04/2019|Y|N|N|N|N|N|Y|N|-|CE Europe Ltd.|Nintendo Switch
